Chalicotherium Saddle,Saddles,1,-,PrimalItemArmor_ChalicoSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_ChalicoSaddle.PrimalItemArmor_ChalicoSaddle'
Daeodon Saddle,Saddles,1,-,PrimalItemArmor_DaeodonSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_DaeodonSaddle.PrimalItemArmor_DaeodonSaddle'
Deinonychus Saddle,Saddles,1,-,PrimalItemArmor_DeinonychusSaddle_C,Blueprint'/Game/Valguero/Dinos/Deinonychus/PrimalItemArmor_DeinonychusSaddle.PrimalItemArmor_DeinonychusSaddle'
Diplodocus Saddle,Saddles,1,-,PrimalItemArmor_DiplodocusSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_DiplodocusSaddle.PrimalItemArmor_DiplodocusSaddle'
Direbear Saddle,Saddles,1,-,PrimalItemArmor_DireBearSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_DireBearSaddle.PrimalItemArmor_DireBearSaddle'
Doedicurus Saddle,Saddles,1,389,PrimalItemArmor_DoedSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_DoedSaddle.PrimalItemArmor_DoedSaddle'
Dunkleosteus Saddle,Saddles,1,-,PrimalItemArmor_DunkleosteusSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_DunkleosteusSaddle.PrimalItemArmor_DunkleosteusSaddle'
Equus Saddle,Saddles,1,-,PrimalItemArmor_EquusSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_EquusSaddle.PrimalItemArmor_EquusSaddle'
Gacha Saddle,Saddles,1,-,PrimalItemArmor_GachaSaddle_C,Blueprint'/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_GachaSaddle.PrimalItemArmor_GachaSaddle'
Gallimimus Saddle,Saddles,1,-,PrimalItemArmor_Gallimimus_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_Gallimimus.PrimalItemArmor_Gallimimus'
Gasbags Saddle,Saddles,1,-,PrimalItemArmor_GasBagsSaddle_C,Blueprint'/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_GasBagsSaddle.PrimalItemArmor_GasBagsSaddle'
Giganotosaurus Saddle,Saddles,1,-,PrimalItemArmor_GigantSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_GigantSaddle.PrimalItemArmor_GigantSaddle'
Hyaenodon Meatpack,Saddles,1,-,PrimalItemArmor_HyaenodonSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_HyaenodonSaddle.PrimalItemArmor_HyaenodonSaddle'
Ichthyosaurus Saddle,Saddles,1,310,PrimalItemArmor_DolphinSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_DolphinSaddle.PrimalItemArmor_DolphinSaddle'
Iguanodon Saddle,Saddles,1,-,PrimalItemArmor_IguanodonSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_IguanodonSaddle.PrimalItemArmor_IguanodonSaddle'
Kaprosuchus Saddle,Saddles,1,-,PrimalItemArmor_KaprosuchusSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_KaprosuchusSaddle.PrimalItemArmor_KaprosuchusSaddle'
Karkinos Saddle,Saddles,1,-,PrimalItemArmor_CrabSaddle_C,Blueprint'/Game/Aberration/Dinos/Crab/PrimalItemArmor_CrabSaddle.PrimalItemArmor_CrabSaddle'
Lymantria Saddle,Saddles,1,-,PrimalItemArmor_MothSaddle_C,Blueprint'/Game/ScorchedEarth/Dinos/Moth/PrimalItemArmor_MothSaddle.PrimalItemArmor_MothSaddle'
Maewing Saddle,Saddles,1,-,PrimalItemArmor_MilkgliderSaddle_C,Blueprint'/Game/Genesis2/Dinos/MilkGlider/PrimalItemArmor_MilkGliderSaddle.PrimalItemArmor_MilkGliderSaddle'
Magmasaur Saddle,Saddles,1,-,PrimalItemArmor_CherufeSaddle_C,Blueprint'/Game/Genesis/Dinos/Cherufe/PrimalItemArmor_CherufeSaddle.PrimalItemArmor_CherufeSaddle'
Mammoth Saddle,Saddles,1,207,PrimalItemArmor_MammothSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_MammothSaddle.PrimalItemArmor_MammothSaddle'
Managarmr Saddle,Saddles,1,-,PrimalItemArmor_IceJumperSaddle_C,Blueprint'/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_IceJumperSaddle.PrimalItemArmor_IceJumperSaddle'
Manta Saddle,Saddles,1,-,PrimalItemArmor_MantaSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_MantaSaddle.PrimalItemArmor_MantaSaddle'
Mantis Saddle,Saddles,1,-,PrimalItemArmor_MantisSaddle_C,Blueprint'/Game/ScorchedEarth/Dinos/Mantis/PrimalItemArmor_MantisSaddle.PrimalItemArmor_MantisSaddle'
Megachelon Platform Saddle,Saddles,1,-,PrimalItemArmor_GiantTurtleSaddle_C,Blueprint'/Game/Genesis/Dinos/GiantTurtle/PrimalItemArmor_GiantTurtleSaddle.PrimalItemArmor_GiantTurtleSaddle'
Megalania Saddle,Saddles,1,-,PrimalItemArmor_MegalaniaSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_MegalaniaSaddle.PrimalItemArmor_MegalaniaSaddle'
Megaloceros Saddle,Saddles,1,423,PrimalItemArmor_StagSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_StagSaddle.PrimalItemArmor_StagSaddle'
Megalodon Saddle,Saddles,1,208,PrimalItemArmor_MegalodonSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_MegalodonSaddle.PrimalItemArmor_MegalodonSaddle'
Megalodon Tek Saddle,Saddles,1,-,PrimalItemArmor_MegalodonSaddle_Tek_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_MegalodonSaddle_Tek.PrimalItemArmor_MegalodonSaddle_Tek'
Megalosaurus Saddle,Saddles,1,-,PrimalItemArmor_MegalosaurusSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_MegalosaurusSaddle.PrimalItemArmor_MegalosaurusSaddle'
Megatherium Saddle,Saddles,1,-,PrimalItemArmor_MegatheriumSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_MegatheriumSaddle.PrimalItemArmor_MegatheriumSaddle'
Morellatops Saddle,Saddles,1,-,PrimalItemArmor_CamelsaurusSaddle_C,Blueprint'/Game/ScorchedEarth/Dinos/Camelsaurus/PrimalItemArmor_CamelsaurusSaddle.PrimalItemArmor_CamelsaurusSaddle'
Mosasaur Platform Saddle,Saddles,1,-,PrimalItemArmor_MosaSaddle_Platform_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_MosaSaddle_Platform.PrimalItemArmor_MosaSaddle_Platform'
Mosasaur Saddle,Saddles,1,-,PrimalItemArmor_MosaSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_MosaSaddle.PrimalItemArmor_MosaSaddle'
Mosasaur Tek Saddle,Saddles,1,-,PrimalItemArmor_MosaSaddle_Tek_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_MosaSaddle_Tek.PrimalItemArmor_MosaSaddle_Tek'
Pachy Saddle,Saddles,1,412,PrimalItemArmor_PachySaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_PachySaddle.PrimalItemArmor_PachySaddle'
Pachyrhinosaurus Saddle,Saddles,1,-,PrimalItemArmor_PachyrhinoSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_PachyrhinoSaddle.PrimalItemArmor_PachyrhinoSaddle'
Paracer Platform Saddle,Saddles,1,418,PrimalItemArmor_ParacerSaddle_Platform_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_ParacerSaddle_Platform.PrimalItemArmor_ParacerSaddle_Platform'
Paracer Saddle,Saddles,1,417,PrimalItemArmor_Paracer_Saddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_Paracer_Saddle.PrimalItemArmor_Paracer_Saddle'
Parasaur Saddle,Saddles,1,99,PrimalItemArmor_ParaSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_ParaSaddle.PrimalItemArmor_ParaSaddle'
Pelagornis Saddle,Saddles,1,-,PrimalItemArmor_PelaSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_PelaSaddle.PrimalItemArmor_PelaSaddle'
Phiomia Saddle,Saddles,1,281,PrimalItemArmor_PhiomiaSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_PhiomiaSaddle.PrimalItemArmor_PhiomiaSaddle'
Plesiosaur Platform Saddle,Saddles,1,-,PrimalItemArmor_PlesiSaddle_Platform_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_PlesiSaddle_Platform.PrimalItemArmor_PlesiSaddle_Platform'
Plesiosaur Saddle,Saddles,1,309,PrimalItemArmor_PlesiaSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_PlesiaSaddle.PrimalItemArmor_PlesiaSaddle'
Procoptodon Saddle,Saddles,1,-,PrimalItemArmor_ProcoptodonSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_ProcoptodonSaddle.PrimalItemArmor_ProcoptodonSaddle'
Pteranodon Saddle,Saddles,1,130,PrimalItemArmor_PteroSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_PteroSaddle.PrimalItemArmor_PteroSaddle'
Pulmonoscorpius Saddle,Saddles,1,103,PrimalItemArmor_ScorpionSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_ScorpionSaddle.PrimalItemArmor_ScorpionSaddle'
Quetz Platform Saddle,Saddles,1,-,PrimalItemArmor_QuetzSaddle_Platform_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_QuetzSaddle_Platform.PrimalItemArmor_QuetzSaddle_Platform'
Quetz Saddle,Saddles,1,-,PrimalItemArmor_QuetzSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_QuetzSaddle.PrimalItemArmor_QuetzSaddle'
Raptor Saddle,Saddles,1,100,PrimalItemArmor_RaptorSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_RaptorSaddle.PrimalItemArmor_RaptorSaddle'
Ravager Saddle,Saddles,1,-,PrimalItemArmor_CavewolfSaddle_C,Blueprint'/Game/Aberration/Dinos/CaveWolf/PrimalItemArmor_CavewolfSaddle.PrimalItemArmor_CavewolfSaddle'
Rex Saddle,Saddles,1,69,PrimalItemArmor_RexSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_RexSaddle.PrimalItemArmor_RexSaddle'
Rex Tek Saddle,Saddles,1,-,PrimalItemArmor_RexSaddle_Tek_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_RexSaddle_Tek.PrimalItemArmor_RexSaddle_Tek'
Rock Drake Saddle,Saddles,1,-,PrimalItemArmor_RockDrakeSaddle_C,Blueprint'/Game/Aberration/Dinos/RockDrake/PrimalItemArmor_RockDrakeSaddle.PrimalItemArmor_RockDrakeSaddle'
Rock Drake Tek Saddle,Saddles,1,-,PrimalItemArmor_RockDrakeSaddle_Tek_C,Blueprint'/Game/Aberration/Dinos/RockDrake/PrimalItemArmor_RockDrakeSaddle_Tek.PrimalItemArmor_RockDrakeSaddle_Tek'
Rock Golem Saddle,Saddles,1,-,PrimalItemArmor_RockGolemSaddle_C,Blueprint'/Game/ScorchedEarth/Dinos/RockGolem/PrimalItemArmor_RockGolemSaddle.PrimalItemArmor_RockGolemSaddle'
Roll Rat Saddle,Saddles,1,-,PrimalItemArmor_MoleRatSaddle_C,Blueprint'/Game/Aberration/Dinos/MoleRat/PrimalItemArmor_MoleRatSaddle.PrimalItemArmor_MoleRatSaddle'
Sabertooth Saddle,Saddles,1,209,PrimalItemArmor_SaberSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_SaberSaddle.PrimalItemArmor_SaberSaddle'
Sarco Saddle,Saddles,1,205,PrimalItemArmor_SarcoSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_SarcoSaddle.PrimalItemArmor_SarcoSaddle'
Snow Owl Saddle,Saddles,1,-,PrimalItemArmor_OwlSaddle_C,Blueprint'/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_OwlSaddle.PrimalItemArmor_OwlSaddle'
Spino Saddle,Saddles,1,299,PrimalItemArmor_SpinoSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_SpinoSaddle.PrimalItemArmor_SpinoSaddle'
Stego Saddle,Saddles,1,101,PrimalItemArmor_StegoSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_StegoSaddle.PrimalItemArmor_StegoSaddle'
Tapejara Saddle,Saddles,1,-,PrimalItemArmor_TapejaraSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_TapejaraSaddle.PrimalItemArmor_TapejaraSaddle'
Tapejara Tek Saddle,Saddles,1,-,PrimalItemArmor_Tapejara_Tek_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_Tapejara_Tek.PrimalItemArmor_Tapejara_Tek'
Terror Bird Saddle,Saddles,1,-,PrimalItemArmor_TerrorBirdSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_TerrorBirdSaddle.PrimalItemArmor_TerrorBirdSaddle'
Therizinosaurus Saddle,Saddles,1,-,PrimalItemArmor_TherizinosaurusSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_TherizinosaurusSaddle.PrimalItemArmor_TherizinosaurusSaddle'
Thorny Dragon Saddle,Saddles,1,-,PrimalItemArmor_SpineyLizardSaddle_C,Blueprint'/Game/ScorchedEarth/Dinos/SpineyLizard/PrimalItemArmor_SpineyLizardSaddle.PrimalItemArmor_SpineyLizardSaddle'
Thylacoleo Saddle,Saddles,1,-,PrimalItemArmor_ThylacoSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_ThylacoSaddle.PrimalItemArmor_ThylacoSaddle'
Titanosaur Platform Saddle,Saddles,1,-,PrimalItemArmor_TitanSaddle_Platform_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_TitanSaddle_Platform.PrimalItemArmor_TitanSaddle_Platform'
Trike Saddle,Saddles,1,102,PrimalItemArmor_TrikeSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_TrikeSaddle.PrimalItemArmor_TrikeSaddle'
Tropeognathus Saddle,Saddles,1,-,PrimalItemArmor_TropeSaddle_C,Blueprint'/Game/PrimalEarth/Dinos/Tropeognathus/PrimalItemArmor_TropeSaddle.PrimalItemArmor_TropeSaddle'
Tusoteuthis Saddle,Saddles,1,-,PrimalItemArmor_TusoSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_TusoSaddle.PrimalItemArmor_TusoSaddle'
Velonasaur Saddle,Saddles,1,-,PrimalItemArmor_SpindlesSaddle_C,Blueprint'/Game/Extinction/CoreBlueprints/Items/Saddle/PrimalItemArmor_SpindlesSaddle.PrimalItemArmor_SpindlesSaddle'
Woolly Rhino Saddle,Saddles,1,-,PrimalItemArmor_RhinoSaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_RhinoSaddle.PrimalItemArmor_RhinoSaddle'
Yutyrannus Saddle,Saddles,1,-,PrimalItemArmor_YutySaddle_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Armor/Saddles/PrimalItemArmor_YutySaddle.PrimalItemArmor_YutySaddle'
Amarberry Seed,Seeds,100,115,PrimalItemConsumable_Seed_Amarberry_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Seeds/PrimalItemConsumable_Seed_Amarberry.PrimalItemConsumable_Seed_Amarberry'
Azulberry Seed,Seeds,100,231,PrimalItemConsumable_Seed_Azulberry_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Seeds/PrimalItemConsumable_Seed_Azulberry.PrimalItemConsumable_Seed_Azulberry'
Citronal Seed,Seeds,100,132,PrimalItemConsumable_Seed_Citronal_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Seeds/PrimalItemConsumable_Seed_Citronal.PrimalItemConsumable_Seed_Citronal'
Longrass Seed,Seeds,100,237,PrimalItemConsumable_Seed_Longrass_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Seeds/PrimalItemConsumable_Seed_Longrass.PrimalItemConsumable_Seed_Longrass'
Mejoberry Seed,Seeds,100,233,PrimalItemConsumable_Seed_Mejoberry_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Seeds/PrimalItemConsumable_Seed_Mejoberry.PrimalItemConsumable_Seed_Mejoberry'
Narcoberry Seed,Seeds,100,234,PrimalItemConsumable_Seed_Narcoberry_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Seeds/PrimalItemConsumable_Seed_Narcoberry.PrimalItemConsumable_Seed_Narcoberry'
Plant Species X Seed,Seeds,100,386,PrimalItemConsumable_Seed_DefensePlant_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Seeds/PrimalItemConsumable_Seed_DefensePlant.PrimalItemConsumable_Seed_DefensePlant'
Plant Species Y Seed,Seeds,100,-,PrimalItemConsumable_Seed_PlantSpeciesY_C,Blueprint'/Game/ScorchedEarth/WeaponPlantSpeciesY/PrimalItemConsumable_Seed_PlantSpeciesY.PrimalItemConsumable_Seed_PlantSpeciesY'
Plant Species Z Seed,Seeds,100,-,PrimalItemConsumable_Seed_PlantSpeciesZ_C,Blueprint'/Game/Aberration/WeaponPlantSpeciesZ/PrimalItemConsumable_Seed_PlantSpeciesZ.PrimalItemConsumable_Seed_PlantSpeciesZ'
Rockarrot Seed,Seeds,100,238,PrimalItemConsumable_Seed_Rockarrot_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Seeds/PrimalItemConsumable_Seed_Rockarrot.PrimalItemConsumable_Seed_Rockarrot'
Savoroot Seed,Seeds,100,236,PrimalItemConsumable_Seed_Savoroot_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Seeds/PrimalItemConsumable_Seed_Savoroot.PrimalItemConsumable_Seed_Savoroot'
Stimberry Seed,Seeds,100,235,PrimalItemConsumable_Seed_Stimberry_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Seeds/PrimalItemConsumable_Seed_Stimberry.PrimalItemConsumable_Seed_Stimberry'
Tintoberry Seed,Seeds,100,232,PrimalItemConsumable_Seed_Tintoberry_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Consumables/Seeds/PrimalItemConsumable_Seed_Tintoberry.PrimalItemConsumable_Seed_Tintoberry'
Adobe Ceiling,Structures,100,-,PrimalItemStructure_AdobeCeiling_C,Blueprint'/Game/ScorchedEarth/Structures/Adobe/Blueprints/PrimalItemStructure_AdobeCeiling.PrimalItemStructure_AdobeCeiling'
Adobe Dinosaur Gate,Structures,100,-,PrimalItemStructure_AdobeGateDoor_C,Blueprint'/Game/ScorchedEarth/Structures/Adobe/Blueprints/PrimalItemStructure_AdobeGateDoor.PrimalItemStructure_AdobeGateDoor'
Adobe Dinosaur Gateway,Structures,100,-,PrimalItemStructure_AdobeFrameGate_C,Blueprint'/Game/ScorchedEarth/Structures/Adobe/Blueprints/PrimalItemStructure_AdobeFrameGate.PrimalItemStructure_AdobeFrameGate'
Adobe Door,Structures,100,-,PrimalItemStructure_AdobeDoor_C,Blueprint'/Game/ScorchedEarth/Structures/Adobe/Blueprints/PrimalItemStructure_AdobeDoor.PrimalItemStructure_AdobeDoor'
Adobe Doorframe,Structures,100,-,PrimalItemStructure_AdobeWallWithDoor_C,Blueprint'/Game/ScorchedEarth/Structures/Adobe/Blueprints/PrimalItemStructure_AdobeWallWithDoor.PrimalItemStructure_AdobeWallWithDoor'
Adobe Double Door,Structures,100,450,PrimalItemStructure_DoubleDoor_Adobe_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Doors/Doors_Double/Adobe/PrimalItemStructure_DoubleDoor_Adobe.PrimalItemStructure_DoubleDoor_Adobe'
Adobe Double Doorframe,Structures,100,456,PrimalItemStructure_DoubleDoorframe_Adobe_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Structures/Doorframes_Double/Adobe/PrimalItemStructure_DoubleDoorframe_Adobe.PrimalItemStructure_DoubleDoorframe_Adobe'
Adobe Fence Foundation,Structures,100,-,PrimalItemStructure_AdobeFenceFoundation_C,Blueprint'/Game/ScorchedEarth/Structures/Adobe/Blueprints/PrimalItemStructure_AdobeFenceFoundation.PrimalItemStructure_AdobeFenceFoundation'
Adobe Fence Support,Structures,100,462,PrimalItemStructure_FenceSupport_Adobe_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Structures/FenceSupports/Adobe/PrimalItemStructure_FenceSupport_Adobe.PrimalItemStructure_FenceSupport_Adobe'
Adobe Foundation,Structures,100,-,PrimalItemStructure_AdobeFloor_C,Blueprint'/Game/ScorchedEarth/Structures/Adobe/Blueprints/PrimalItemStructure_AdobeFloor.PrimalItemStructure_AdobeFloor'
Adobe Hatchframe,Structures,100,-,PrimalItemStructure_AdobeCeilingWithTrapdoor_C,Blueprint'/Game/ScorchedEarth/Structures/Adobe/Blueprints/PrimalItemStructure_AdobeCeilingWithTrapdoor.PrimalItemStructure_AdobeCeilingWithTrapdoor'
Adobe Ladder,Structures,100,-,PrimalItemStructure_AdobeLader_C,Blueprint'/Game/ScorchedEarth/Structures/Adobe/Blueprints/PrimalItemStructure_AdobeLader.PrimalItemStructure_AdobeLader'
Adobe Pillar,Structures,100,-,PrimalItemStructure_AdobePillar_C,Blueprint'/Game/ScorchedEarth/Structures/Adobe/Blueprints/PrimalItemStructure_AdobePillar.PrimalItemStructure_AdobePillar'
Adobe Railing,Structures,100,-,PrimalItemStructure_AdobeRailing_C,Blueprint'/Game/ScorchedEarth/Structures/Adobe/Blueprints/PrimalItemStructure_AdobeRailing.PrimalItemStructure_AdobeRailing'
Adobe Ramp,Structures,100,-,PrimalItemStructure_AdobeRamp_C,Blueprint'/Game/ScorchedEarth/Structures/Adobe/Blueprints/PrimalItemStructure_AdobeRamp.PrimalItemStructure_AdobeRamp'
Adobe Staircase,Structures,100,-,PrimalItemStructure_AdobeStaircase_C,Blueprint'/Game/ScorchedEarth/Structures/Adobe/Blueprints/PrimalItemStructure_AdobeStaircase.PrimalItemStructure_AdobeStaircase'
Adobe Stairs,Structures,100,474,PrimalItemStructure_Ramp_Adobe_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Structures/Ramps/Adobe/PrimalItemStructure_Ramp_Adobe.PrimalItemStructure_Ramp_Adobe'
Adobe Trapdoor,Structures,100,-,PrimalItemStructure_AdobeTrapdoor_C,Blueprint'/Game/ScorchedEarth/Structures/Adobe/Blueprints/PrimalItemStructure_AdobeTrapdoor.PrimalItemStructure_AdobeTrapdoor'
Adobe Triangle Ceiling,Structures,100,479,PrimalItemStructure_TriCeiling_Adobe_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Structures/Ceilings/Triangle/Adobe/PrimalItemStructure_TriCeiling_Adobe.PrimalItemStructure_TriCeiling_Adobe'
Adobe Triangle Foundation,Structures,100,485,PrimalItemStructure_TriFoundation_Adobe_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Structures/Foundations/Triangle/Adobe/PrimalItemStructure_TriFoundation_Adobe.PrimalItemStructure_TriFoundation_Adobe'
Adobe Triangle Roof,Structures,100,490,PrimalItemStructure_TriRoof_Adobe_C,Blueprint'/Game/PrimalEarth/StructuresPlus/Structures/Roofs_Tri/Adobe/PrimalItemStructure_TriRoof_Adobe.PrimalItemStructure_TriRoof_Adobe'
Adobe Wall,Structures,100,-,PrimalItemStructure_AdobeWall_C,Blueprint'/Game/ScorchedEarth/Structures/Adobe/Blueprints/PrimalItemStructure_AdobeWall.PrimalItemStructure_AdobeWall'
Adobe Window,Structures,100,-,PrimalItemStructure_AdobeWindow_C,Blueprint'/Game/ScorchedEarth/Structures/Adobe/Blueprints/PrimalItemStructure_AdobeWindow.PrimalItemStructure_AdobeWindow'
Adobe Windowframe,Structures,100,-,PrimalItemStructure_AdobeWallWithWindow_C,Blueprint'/Game/ScorchedEarth/Structures/Adobe/Blueprints/PrimalItemStructure_AdobeWallWithWindow.PrimalItemStructure_AdobeWallWithWindow'
Air Conditioner,Structures,1,185,PrimalItemStructure_AirConditioner_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_AirConditioner.PrimalItemStructure_AirConditioner'
Artifact Pedestal,Structures,100,-,PrimalItemStructure_TrophyBase_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_TrophyBase.PrimalItemStructure_TrophyBase'
Auto Turret,Structures,1,194,PrimalItemStructure_Turret_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_Turret.PrimalItemStructure_Turret'
Ballista Turret,Structures,1,-,PrimalItemStructure_TurretBallista_C,Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Misc/PrimalItemStructure_TurretBallista.PrimalItemStructure_TurretBallista'
Bee Hive,Structures,1,-,PrimalItemStructure_BeeHive_C,Blueprint'/Game/PrimalEarth/Structures/BeeHive/PrimalItemStructure_BeeHive.PrimalItemStructure_BeeHive'
